run_id,model,condition,example_id,challenge_type,field,field_status,gold_value,predicted_value,gold_norm,pred_norm,is_correct,is_false_fill,is_correct_null,predicted_null,is_distractor_error,parse_success,schema_valid
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000333,AMBIGUOUS,event_name,AMBIGUOUS,null,"""General after-school activity""",null,"""general after-school activity""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000334,CONTRADICTORY,event_name,CONTRADICTORY,null,"""chess seminar""",null,"""chess seminar""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000338,AMBIGUOUS,target_age,AMBIGUOUS,null,"""10""",null,10,0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000339,CONTRADICTORY,event_date,CONTRADICTORY,null,"""2026-08-02""",null,"""2026-08-02""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000343,AMBIGUOUS,event_date,AMBIGUOUS,null,"""early 2026""",null,"""early 2026""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000344,CONTRADICTORY,city,CONTRADICTORY,null,"""Dublin""",null,"""dublin""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000348,AMBIGUOUS,target_age,AMBIGUOUS,null,"""teenager""",null,"""teenager""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000349,CONTRADICTORY,target_age,CONTRADICTORY,null,"""18""",null,18,0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000353,AMBIGUOUS,event_date,AMBIGUOUS,null,"""early 2026""",null,"""early 2026""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000354,CONTRADICTORY,target_age,CONTRADICTORY,null,"""18""",null,18,0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000358,AMBIGUOUS,target_age,AMBIGUOUS,null,"""13""",null,13,0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000359,CONTRADICTORY,target_age,CONTRADICTORY,null,"""11""",null,11,0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000363,AMBIGUOUS,event_date,AMBIGUOUS,null,"""early 2026""",null,"""early 2026""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000364,CONTRADICTORY,city,CONTRADICTORY,null,"""Boston""",null,"""boston""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000368,AMBIGUOUS,event_name,AMBIGUOUS,null,"""General after-school activity""",null,"""general after-school activity""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000369,CONTRADICTORY,event_name,CONTRADICTORY,null,"""astronomy workshop""",null,"""astronomy workshop""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000373,AMBIGUOUS,event_date,AMBIGUOUS,null,"""early 2026""",null,"""early 2026""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000374,CONTRADICTORY,event_date,CONTRADICTORY,null,"""2026-02-20""",null,"""2026-02-20""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000378,AMBIGUOUS,event_date,AMBIGUOUS,null,"""early 2026""",null,"""early 2026""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000379,CONTRADICTORY,event_name,CONTRADICTORY,null,"""mural design workshop""",null,"""mural design workshop""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000383,AMBIGUOUS,event_date,AMBIGUOUS,null,"""early 2026""",null,"""early 2026""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000384,CONTRADICTORY,city,CONTRADICTORY,null,"""Berlin""",null,"""berlin""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000388,AMBIGUOUS,event_name,AMBIGUOUS,null,"""General after-school activity""",null,"""general after-school activity""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000389,CONTRADICTORY,target_age,CONTRADICTORY,null,"""13""",null,13,0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000393,AMBIGUOUS,city,AMBIGUOUS,null,"""nearby city""",null,"""nearby city""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000394,CONTRADICTORY,event_name,CONTRADICTORY,null,"""debate practice""",null,"""debate practice""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000398,AMBIGUOUS,event_date,AMBIGUOUS,null,"""early 2026""",null,"""early 2026""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000399,CONTRADICTORY,event_date,CONTRADICTORY,null,"""2026-08-17""",null,"""2026-08-17""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000403,AMBIGUOUS,city,AMBIGUOUS,null,"""nearby city""",null,"""nearby city""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000404,CONTRADICTORY,city,CONTRADICTORY,null,"""Bremen""",null,"""bremen""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000407,MISSING,event_name,MISSING,null,"""Attendance in Ghent""",null,"""attendance in ghent""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000408,AMBIGUOUS,event_date,AMBIGUOUS,null,"""early 2026""",null,"""early 2026""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000409,CONTRADICTORY,target_age,CONTRADICTORY,null,"""15""",null,15,0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000413,AMBIGUOUS,target_age,AMBIGUOUS,null,"""13""",null,13,0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000414,CONTRADICTORY,target_age,CONTRADICTORY,null,"""12""",null,12,0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000418,AMBIGUOUS,city,AMBIGUOUS,null,"""nearby city""",null,"""nearby city""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000419,CONTRADICTORY,target_age,CONTRADICTORY,null,"""18""",null,18,0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000422,MISSING,event_name,MISSING,null,"""Dublin""",null,"""dublin""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000423,AMBIGUOUS,city,AMBIGUOUS,null,"""nearby city""",null,"""nearby city""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000424,CONTRADICTORY,event_name,CONTRADICTORY,null,"""ecology meetup""",null,"""ecology meetup""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000428,AMBIGUOUS,event_date,AMBIGUOUS,null,"""early 2026""",null,"""early 2026""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000429,CONTRADICTORY,event_name,CONTRADICTORY,null,"""mural design workshop""",null,"""mural design workshop""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000433,AMBIGUOUS,event_date,AMBIGUOUS,null,"""early 2026""",null,"""early 2026""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000434,CONTRADICTORY,event_name,CONTRADICTORY,null,"""mural design workshop""",null,"""mural design workshop""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000438,AMBIGUOUS,event_name,AMBIGUOUS,null,"""General after-school activity""",null,"""general after-school activity""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000439,CONTRADICTORY,event_date,CONTRADICTORY,null,"""2026-07-16""",null,"""2026-07-16""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000442,MISSING,event_name,MISSING,null,"""Bremen""",null,"""bremen""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000443,AMBIGUOUS,city,AMBIGUOUS,null,"""nearby city""",null,"""nearby city""",0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000444,CONTRADICTORY,target_age,CONTRADICTORY,null,"""18""",null,18,0,1,0,0,0,1,0
2026-07-03-main,LiquidAI/LFM2.5-230M,C0,SASS_000448,AMBIGUOUS,event_name,AMBIGUOUS,null,"""General after-school activity""",null,"""general after-school activity""",0,1,0,0,0,1,0
